,carat,cut,color,clarity,depth,table,price,x,y,z,size_class
293,0.72,Ideal,G,VS2,61.9,58.0,2797,5.72,5.75,3.55,6.867396127677997
294,0.74,Ideal,H,VS1,61.8,58.0,2797,5.77,5.81,3.58,6.907069069990094
295,0.74,Ideal,H,VS1,61.6,56.0,2797,5.81,5.82,3.58,6.919516904252895
296,0.7,Fair,G,VVS1,58.8,66.0,2797,5.81,5.9,3.44,6.881661683031656
297,0.8,Premium,F,SI2,61.0,57.0,2797,6.03,6.01,3.67,7.055303056130309
298,1.01,Fair,E,SI2,67.4,60.0,2797,6.19,6.05,4.13,7.273016333471493
299,0.8,Very Good,H,VS2,63.4,60.0,2797,5.92,5.82,3.72,7.001918950321091
300,0.77,Ideal,I,VS1,61.5,59.0,2798,5.87,5.91,3.62,6.972508331046616
301,0.83,Very Good,E,SI2,58.0,62.0,2799,6.19,6.25,3.61,7.125794436326711
302,0.82,Ideal,F,SI2,62.4,54.0,2799,5.97,6.02,3.74,7.07053268858797
303,0.78,Ideal,D,SI1,61.9,57.0,2799,5.91,5.86,3.64,6.9779972454743024
304,0.6,Very Good,G,IF,61.6,56.0,2800,5.43,5.46,3.35,6.634014244745175
305,0.9,Good,I,SI2,62.2,59.0,2800,6.07,6.11,3.79,7.135066744921329
306,0.7,Premium,E,VS1,62.2,58.0,2800,5.6,5.66,3.5,6.793583802285004
307,0.9,Very Good,I,SI2,61.3,56.0,2800,6.17,6.23,3.8,7.190502071180194
308,0.83,Ideal,G,SI1,62.3,57.0,2800,5.99,6.08,3.76,7.0973599885858345
309,0.83,Ideal,G,SI1,61.8,57.0,2800,6.03,6.07,3.74,7.096892788719229
310,0.83,Very Good,H,SI1,62.5,59.0,2800,5.95,6.02,3.74,7.06569142551847
311,0.74,Premium,G,VS1,62.9,60.0,2800,5.74,5.68,3.59,6.870925510679247
312,0.79,Ideal,I,VS1,61.8,59.0,2800,5.92,5.95,3.67,7.014266907343295
313,0.61,Ideal,G,IF,62.3,56.0,2800,5.43,5.45,3.39,6.64849370128082
314,0.76,Fair,G,VS1,59.0,70.0,2800,5.89,5.8,3.46,6.885092572157946
315,0.96,Ideal,F,I1,60.7,55.0,2801,6.37,6.41,3.88,7.307674381737995
316,0.73,Ideal,F,VS2,62.5,55.0,2801,5.8,5.76,3.61,6.914120549020244
317,0.73,Premium,F,VS2,62.7,58.0,2801,5.76,5.7,3.59,6.881014574993293
318,0.75,Ideal,H,SI1,60.4,57.0,2801,5.93,5.96,3.59,6.987328279507042
319,0.71,Premium,F,VS2,62.1,58.0,2801,5.7,5.67,3.53,6.8339788379413395
320,0.71,Good,F,VS2,57.8,60.0,2801,5.9,5.87,3.4,6.879610204172783
321,0.71,Good,F,VS2,63.8,58.0,2801,5.64,5.61,3.59,6.8276797775064635
322,0.71,Premium,F,VS2,62.8,57.0,2801,5.69,5.64,3.56,6.836001056347599
323,1.04,Premium,G,I1,62.2,58.0,2801,6.46,6.41,4.0,7.371858521763216
324,1.0,Premium,J,SI2,62.3,58.0,2801,6.45,6.34,3.98,7.346550431669499
325,0.87,Very Good,G,SI2,59.9,58.0,2802,6.19,6.23,3.72,7.164474194022124
326,0.53,Ideal,F,IF,61.9,54.0,2802,5.22,5.25,3.24,6.47236104268382
327,0.72,Premium,E,VS2,63.0,55.0,2802,5.79,5.61,3.59,6.8655479630969065
328,0.72,Premium,F,VS1,62.4,58.0,2802,5.83,5.7,3.6,6.902454709258101
329,0.7,Very Good,F,VS2,62.9,58.0,2803,5.63,5.65,3.55,6.81920481445065
330,0.74,Very Good,E,SI1,63.5,56.0,2803,5.74,5.79,3.66,6.926457733624793
331,0.71,Ideal,G,VS2,61.3,56.0,2803,5.75,5.71,3.51,6.848523732174967
332,0.73,Ideal,E,SI1,60.6,54.0,2803,5.84,5.89,3.55,6.932055027778348
333,0.7,Good,G,VS1,65.1,58.0,2803,5.56,5.59,3.63,6.817902714238274
334,0.71,Premium,F,VS2,62.6,58.0,2803,5.7,5.67,3.56,6.8461878956365565
335,0.71,Premium,F,VS2,58.0,62.0,2803,5.85,5.81,3.38,6.843998034833306
336,0.71,Premium,G,VS1,62.4,61.0,2803,5.7,5.65,3.54,6.832962147113478
337,0.77,Premium,G,VS2,61.3,57.0,2803,5.93,5.88,3.62,6.9798379571414
338,0.71,Premium,G,VS2,59.9,60.0,2803,5.81,5.77,3.47,6.862045145304098
339,0.78,Premium,G,VS2,60.8,58.0,2803,6.03,5.95,3.64,7.028986120969913
340,0.71,Very Good,G,VS1,63.5,55.0,2803,5.66,5.64,3.59,6.840481059729553
341,0.91,Ideal,D,SI2,62.2,57.0,2803,6.21,6.15,3.85,7.2000381247051735
342,0.71,Very Good,E,VS2,63.8,58.0,2804,5.62,5.66,3.6,6.839369090058309
343,0.71,Very Good,E,VS2,64.0,57.0,2804,5.66,5.68,3.63,6.866662531008141
344,0.8,Very Good,E,SI2,62.5,56.0,2804,5.88,5.96,3.7,7.018653756490664
345,0.7,Very Good,D,SI1,62.3,58.0,2804,5.69,5.73,3.56,6.858841032705711
346,0.72,Ideal,F,VS1,61.7,57.0,2804,5.74,5.77,3.55,6.8774410803890405
347,0.72,Very Good,F,VS1,62.2,58.0,2804,5.75,5.7,3.56,6.866401116526065
348,0.82,Ideal,H,VS2,61.5,56.0,2804,6.01,6.08,3.72,7.086738935938628
349,0.7,Ideal,D,SI1,61.0,59.0,2804,5.68,5.7,3.47,6.811788511810873
350,0.72,Ideal,D,SI1,62.2,56.0,2804,5.74,5.77,3.58,6.889581643261253
351,0.72,Ideal,D,SI1,61.5,54.0,2804,5.77,5.8,3.56,6.89650146030264
352,0.9,Fair,I,SI1,67.3,59.0,2804,5.93,5.84,3.96,7.099500904181457
353,0.74,Premium,F,VS2,61.7,58.0,2805,5.85,5.78,3.59,6.923489961470323
354,0.74,Premium,F,VS2,61.9,56.0,2805,5.8,5.77,3.58,6.904583806600499
355,0.73,Ideal,E,SI2,61.8,58.0,2805,5.77,5.81,3.58,6.907069069990094
356,0.57,Fair,E,VVS1,58.7,66.0,2805,5.34,5.43,3.16,6.517716498344845
357,0.73,Premium,F,VS2,62.5,57.0,2805,5.75,5.7,3.58,6.874483462823924
358,0.72,Ideal,G,VS2,62.8,56.0,2805,5.74,5.7,3.59,6.875996500226669
359,0.74,Fair,F,VS2,61.1,68.0,2805,5.82,5.75,3.53,6.884249292687028
360,0.82,Good,G,VS2,64.0,57.0,2805,5.92,5.89,3.78,7.042251044356309
361,0.81,Very Good,G,SI1,62.5,60.0,2806,5.89,5.94,3.69,7.0123513813674485
362,0.75,Very Good,H,VVS1,60.6,58.0,2806,5.85,5.9,3.56,6.941028820362194
363,0.7,Ideal,F,SI1,61.6,55.0,2806,5.72,5.74,3.53,6.856734067401083
364,0.71,Very Good,F,VS1,62.2,58.0,2807,5.66,5.72,3.54,6.840566560369095
365,0.71,Very Good,F,VS1,60.0,57.0,2807,5.84,5.9,3.52,6.922258752442344
366,0.93,Premium,J,SI2,61.9,57.0,2807,6.21,6.19,3.84,7.205638988831728
367,0.8,Very Good,H,VS2,62.8,57.0,2808,5.87,5.91,3.7,7.0040439044797225
368,0.7,Very Good,F,VS1,62.0,57.0,2808,5.64,5.71,3.52,6.82476133707476
369,1.0,Fair,G,I1,66.4,59.0,2808,6.16,6.09,4.07,7.254401373543307
370,0.75,Very Good,G,VS2,63.4,56.0,2808,5.78,5.74,3.65,6.920016693619572
371,0.58,Ideal,E,VVS2,60.9,56.0,2808,5.41,5.43,3.3,6.599046816552819
372,0.73,Very Good,D,SI1,63.1,57.0,2808,5.74,5.7,3.61,6.884011493290789
373,0.81,Very Good,F,SI1,63.1,59.0,2809,5.85,5.79,3.67,6.9577800359790425
374,0.81,Premium,D,SI2,59.2,57.0,2809,6.15,6.05,3.61,7.069520389951556
375,0.71,Premium,F,SI1,60.7,54.0,2809,5.84,5.8,3.53,6.901689452841958
376,1.2,Fair,F,I1,64.6,56.0,2809,6.73,6.66,4.33,7.60049570708413
377,0.7,Very Good,F,VS1,61.8,56.0,2810,5.63,5.7,3.5,6.8114517636404885
378,0.7,Very Good,F,VS1,59.9,60.0,2810,5.77,5.84,3.48,6.873626994050054
379,0.74,Ideal,D,SI2,61.7,55.0,2810,5.81,5.85,3.6,6.9349716948807965
380,0.7,Good,F,VS1,62.8,61.0,2810,5.57,5.61,3.51,6.777149128929211
381,0.8,Good,G,SI1,62.7,57.0,2810,5.84,5.93,3.69,6.997621290162242
382,0.75,Very Good,F,SI1,63.4,58.0,2811,5.72,5.76,3.64,6.906022409095224
383,0.83,Very Good,D,SI1,63.5,54.0,2811,5.98,5.95,3.79,7.075233001240329
384,1.0,Fair,J,VS2,65.7,59.0,2811,6.14,6.07,4.01,7.2235374087566075
385,0.99,Fair,I,SI2,68.1,56.0,2811,6.21,6.06,4.18,7.2974140044501405
386,0.7,Very Good,G,VS1,63.0,60.0,2812,5.57,5.64,3.53,6.793040673685831
387,0.7,Very Good,F,VS2,59.5,58.0,2812,5.75,5.85,3.45,6.858594942643862
388,0.7,Good,E,SI1,63.5,59.0,2812,5.49,5.53,3.5,6.731440551748061
389,0.7,Very Good,F,VS2,61.7,58.0,2812,5.63,5.69,3.49,6.80479061127229
390,0.32,Premium,I,SI1,62.7,58.0,554,4.37,4.34,2.73,5.694229273540756
391,0.32,Premium,I,SI1,62.8,58.0,554,4.39,4.34,2.74,5.70609187561619
392,0.32,Ideal,I,SI1,62.4,57.0,554,4.37,4.35,2.72,5.692255332162854
393,0.32,Premium,I,SI1,61.0,59.0,554,4.39,4.36,2.67,5.675388816675664
394,0.32,Very Good,I,SI1,63.1,56.0,554,4.39,4.36,2.76,5.723217341766279
395,0.32,Ideal,I,SI1,60.7,57.0,554,4.47,4.42,2.7,5.737280608301406
396,0.3,Premium,H,SI1,60.9,59.0,554,4.31,4.29,2.62,5.59823232880192
397,0.3,Premium,H,SI1,60.1,55.0,554,4.41,4.38,2.64,5.672247455192974
398,0.3,Premium,H,SI1,62.9,58.0,554,4.28,4.24,2.68,5.603908062097944
399,0.3,Very Good,H,SI1,63.3,56.0,554,4.29,4.27,2.71,5.633506569149733
400,0.3,Good,H,SI1,63.8,55.0,554,4.26,4.2,2.7,5.594202165618618
401,0.3,Ideal,H,SI1,62.9,57.0,554,4.27,4.22,2.67,5.588318810691055
402,0.3,Very Good,H,SI1,63.4,60.0,554,4.25,4.23,2.69,5.595726677377464
403,0.32,Good,I,SI1,63.9,55.0,554,4.36,4.34,2.78,5.717108060620739
404,0.33,Ideal,H,SI2,61.4,56.0,554,4.85,4.79,2.95,6.0987253577357
405,0.29,Very Good,E,VS1,61.9,55.0,555,4.28,4.33,2.66,5.623404067304888
406,0.29,Very Good,E,VS1,62.4,55.0,555,4.2,4.25,2.63,5.552914968659315
407,0.31,Very Good,F,SI1,61.8,58.0,555,4.32,4.35,2.68,5.654279714033158
408,0.34,Ideal,H,VS2,61.5,56.0,555,4.47,4.5,2.76,5.79486809985435
409,0.34,Ideal,H,VS2,60.4,57.0,555,4.54,4.57,2.75,5.834318081436833
410,0.34,Ideal,I,VS1,61.8,55.0,555,4.48,4.52,2.78,5.814906387872125
411,0.34,Ideal,I,VS1,62.0,56.0,555,4.5,4.53,2.8,5.834862878884064
412,0.3,Ideal,G,VS1,62.3,56.0,555,4.29,4.31,2.68,5.630898517722242
413,0.29,Ideal,F,VS1,61.6,56.0,555,4.26,4.31,2.64,5.599079229349216
414,0.35,Ideal,G,SI1,60.6,56.0,555,4.56,4.58,2.77,5.8542673989867
415,0.43,Very Good,E,I1,58.4,62.0,555,4.94,5.0,2.9,6.162492036937525
416,0.32,Very Good,F,VS2,61.4,58.0,556,4.37,4.42,2.7,5.704639056618687
417,0.36,Ideal,I,VS2,61.9,56.0,556,4.54,4.57,2.82,5.870581625423604
418,0.3,Ideal,G,VS2,62.0,56.0,556,4.28,4.3,2.66,5.613373702167623
419,0.26,Ideal,E,VS1,61.5,57.0,556,4.09,4.12,2.52,5.40816891430071
420,0.7,Very Good,F,VS2,62.3,58.0,2812,5.64,5.72,3.54,6.835459669936006
421,0.7,Very Good,F,VS2,60.9,61.0,2812,5.66,5.71,3.46,6.805064836507276
422,0.71,Ideal,D,SI1,62.4,57.0,2812,5.69,5.72,3.56,6.856321040727195
423,0.99,Fair,J,SI1,55.0,61.0,2812,6.72,6.67,3.68,7.365853760696184
424,0.73,Premium,E,VS2,58.6,60.0,2812,5.92,5.89,3.46,6.914636847771961
425,0.51,Ideal,F,VVS1,62.0,57.0,2812,5.15,5.11,3.18,6.386922488968383
426,0.91,Premium,G,SI2,59.8,58.0,2813,6.3,6.29,3.77,7.222976369211058
427,0.84,Very Good,E,SI1,63.4,55.0,2813,6.0,5.95,3.79,7.080050017538104
428,0.91,Good,I,VS2,64.3,58.0,2813,6.09,6.05,3.9,7.166851494493725
429,0.76,Premium,E,SI1,62.2,59.0,2814,5.86,5.81,3.63,6.949408376498353
430,0.76,Ideal,E,SI1,61.7,57.0,2814,5.88,5.85,3.62,6.960242477066163
431,0.75,Premium,E,SI1,61.1,59.0,2814,5.86,5.83,3.57,6.93032062232767
432,0.55,Very Good,D,VVS1,61.5,56.0,2815,5.23,5.27,3.23,6.476148073253907
433,0.76,Very Good,F,SI2,58.5,62.0,2815,5.93,6.01,3.49,6.958624132142667
434,0.74,Premium,G,VS1,61.7,58.0,2815,5.79,5.81,3.58,6.912061099333847
435,0.7,Ideal,H,SI1,60.4,56.0,2815,5.75,5.81,3.49,6.865327156121745
436,0.7,Ideal,H,SI1,61.4,56.0,2815,5.7,5.76,3.52,6.852606159807539
437,0.7,Ideal,H,SI1,61.5,55.0,2815,5.73,5.79,3.54,6.875847847504965
438,0.7,Ideal,H,SI1,61.4,56.0,2815,5.72,5.77,3.53,6.864254649370878
439,0.9,Fair,J,VS2,65.0,56.0,2815,6.08,6.04,3.94,7.176815502900866
440,0.95,Fair,F,SI2,56.0,60.0,2815,6.62,6.53,3.68,7.313619975086487
441,0.89,Premium,H,SI2,60.2,59.0,2815,6.26,6.23,3.76,7.196127482310083
442,0.72,Premium,E,VS2,58.3,58.0,2815,5.99,5.92,3.47,6.943088841671822
443,0.96,Fair,E,SI2,53.1,63.0,2815,6.73,6.65,3.55,7.311779870066739
444,1.02,Premium,G,I1,60.3,58.0,2815,6.55,6.5,3.94,7.390130254472831
445,0.78,Very Good,I,VVS2,61.4,56.0,2816,5.91,5.95,3.64,6.99998624924736
446,0.61,Ideal,G,VVS2,60.1,57.0,2816,5.52,5.54,3.32,6.665737484850108
447,0.71,Good,D,VS1,63.4,55.0,2816,5.61,5.69,3.58,6.8363890108554575
448,0.78,Premium,F,SI1,61.5,59.0,2816,5.96,5.88,3.64,6.995066936173048
449,0.87,Ideal,H,SI2,62.7,56.0,2816,6.16,6.13,3.85,7.183675870643772
450,0.83,Ideal,H,SI1,62.5,55.0,2816,6.04,6.0,3.76,7.0902437121744235
451,0.71,Premium,E,SI1,61.3,56.0,2817,5.78,5.73,3.53,6.8692728152045905
452,0.71,Ideal,I,VVS2,60.2,56.0,2817,5.84,5.89,3.53,6.9239041866574835
453,0.71,Ideal,E,VS2,62.7,57.0,2817,5.66,5.64,3.54,6.8202465759895
454,0.71,Premium,E,VS2,62.3,58.0,2817,5.69,5.65,3.53,6.826347703556138
455,0.63,Ideal,F,VVS2,61.5,56.0,2817,5.48,5.52,3.38,6.675867406696706
456,0.71,Premium,E,SI1,59.2,59.0,2817,5.86,5.83,3.46,6.885168585935295
457,0.71,Premium,E,SI1,61.8,59.0,2817,5.75,5.7,3.54,6.858273235642665
458,0.71,Ideal,E,SI1,61.3,55.0,2817,5.77,5.72,3.52,6.860161894736995
459,0.71,Premium,E,SI1,61.4,58.0,2817,5.77,5.73,3.53,6.8667746413493935
460,0.9,Ideal,J,VS2,62.8,55.0,2817,6.2,6.16,3.88,7.211255218832092
461,0.71,Good,E,SI1,62.8,64.0,2817,5.6,5.54,3.5,6.762667725502309
462,0.7,Premium,E,VS2,62.4,61.0,2818,5.66,5.63,3.52,6.809512404225235
463,0.7,Premium,E,VS2,59.3,60.0,2818,5.78,5.73,3.41,6.819376370957582
464,0.7,Premium,E,VS2,63.0,60.0,2818,5.64,5.6,3.54,6.804871350102583
465,1.0,Premium,H,I1,61.3,60.0,2818,6.43,6.39,3.93,7.335163981209374
466,0.86,Premium,F,SI2,59.3,62.0,2818,6.36,6.22,3.73,7.205116976346021
467,0.8,Ideal,H,SI1,61.0,57.0,2818,6.07,6.0,3.68,7.066364783484402
468,0.7,Ideal,E,VS1,62.9,57.0,2818,5.66,5.61,3.54,6.8125521841994985
469,0.7,Premium,E,VS1,59.6,57.0,2818,5.91,5.83,3.5,6.914008935886184
470,0.7,Premium,F,VS2,61.8,60.0,2818,5.69,5.64,3.5,6.81147873721353
471,0.7,Premium,E,VS1,62.7,57.0,2818,5.68,5.64,3.55,6.829405116971346
472,1.0,Fair,H,SI2,65.3,62.0,2818,6.34,6.12,4.08,7.306583645479381
473,0.72,Very Good,G,VS1,63.8,58.0,2819,5.64,5.68,3.61,6.853584929466472
474,0.72,Ideal,H,VS1,62.3,56.0,2819,5.73,5.77,3.58,6.88706604534247
475,0.7,Good,F,VS1,59.7,63.0,2819,5.76,5.79,3.45,6.846228521772907
476,0.86,Good,F,SI2,64.3,60.0,2819,5.97,5.95,3.83,7.087964992060893
477,0.71,Ideal,G,VS1,62.9,58.0,2820,5.66,5.69,3.57,6.84515477984339
478,0.75,Ideal,E,SI1,62.0,57.0,2821,5.8,5.78,3.59,6.911106237014491
479,0.73,Premium,E,VS2,61.6,59.0,2821,5.77,5.73,3.54,6.8708558181612105
480,0.53,Ideal,E,VVS1,61.9,55.0,2821,5.2,5.21,3.22,6.446855684097406
481,0.73,Premium,E,SI1,61.3,58.0,2821,5.83,5.76,3.55,6.897383719710679
482,0.73,Good,E,SI1,63.6,57.0,2821,5.72,5.7,3.63,6.88694661450207
483,0.73,Premium,E,SI1,59.6,61.0,2821,5.92,5.85,3.51,6.925504831080103
484,0.73,Premium,E,SI1,62.2,59.0,2821,5.77,5.68,3.56,6.866339489792388
485,0.73,Premium,D,SI1,61.7,55.0,2821,5.84,5.82,3.6,6.934984428793801
486,0.73,Very Good,E,SI1,63.2,58.0,2821,5.76,5.7,3.62,6.893020428253448
487,0.7,Premium,E,VS1,60.8,60.0,2822,5.74,5.71,3.48,6.833628788563085
488,0.72,Premium,E,VS2,60.3,59.0,2822,5.84,5.8,3.51,6.893492299875338
489,0.72,Premium,E,VS2,60.9,60.0,2822,5.8,5.76,3.52,6.87769714077037
490,0.72,Premium,E,VS2,62.4,59.0,2822,5.77,5.7,3.58,6.879492825637668
491,0.7,Premium,E,VS2,60.2,60.0,2822,5.73,5.7,3.44,6.811905623186933
492,0.6,Ideal,F,VVS2,62.0,55.0,2822,5.37,5.4,3.34,6.597729598186121
493,0.74,Ideal,I,VVS1,60.8,57.0,2822,5.85,5.89,3.57,6.942628333006153
494,0.73,Ideal,F,SI1,62.1,55.0,2822,5.75,5.78,3.58,6.894591036272499
495,0.71,Premium,D,SI1,62.7,60.0,2822,5.71,5.67,3.57,6.8527635550099975
496,0.71,Premium,D,SI1,61.3,58.0,2822,5.75,5.73,3.52,6.8576725239017655
497,0.7,Premium,D,SI1,60.2,60.0,2822,5.82,5.75,3.48,6.863668415264575
498,0.7,Ideal,D,SI1,60.7,56.0,2822,5.75,5.72,3.48,6.838664409134681
499,0.9,Good,J,VS2,64.0,61.0,2822,6.04,6.03,3.86,7.135307399169069
500,0.71,Ideal,D,SI1,60.2,56.0,2822,5.86,5.83,3.52,6.909971976935868
501,0.7,Premium,E,VS2,61.5,59.0,2822,5.73,5.68,3.51,6.835897099241973
502,0.7,Premium,E,VS2,62.6,56.0,2822,5.71,5.66,3.56,6.846170039836949
503,0.7,Ideal,D,SI1,59.7,58.0,2822,5.82,5.77,3.46,6.8603625098663175
504,0.7,Good,E,SI1,61.4,64.0,2822,5.71,5.66,3.49,6.817519835080203
505,0.7,Ideal,D,SI1,62.5,57.0,2822,5.62,5.59,3.51,6.784889444044503
506,0.7,Ideal,D,SI1,61.8,56.0,2822,5.73,5.63,3.51,6.823141091817521
507,0.7,Premium,E,VS2,60.7,62.0,2822,5.72,5.68,3.46,6.812678114595622
508,0.7,Premium,F,VS2,60.6,58.0,2822,5.8,5.72,3.49,6.855295083678802
509,0.7,Ideal,D,SI1,61.4,54.0,2822,5.75,5.71,3.52,6.8526281305077035
510,0.79,Very Good,D,SI2,62.8,59.0,2823,5.86,5.9,3.69,6.995236435407674
511,0.9,Good,I,SI1,63.8,57.0,2823,6.06,6.13,3.89,7.17497502282575
512,0.71,Premium,E,VS2,62.3,58.0,2823,5.71,5.66,3.54,6.838042158953549
513,0.61,Ideal,E,VVS2,61.3,54.0,2823,5.51,5.59,3.4,6.710435348227875
514,0.9,Fair,H,SI2,65.8,54.0,2823,6.05,5.98,3.96,7.1625810571154975
515,0.71,Ideal,E,SI1,60.5,56.0,2823,5.77,5.73,3.47,6.842042120656474
516,0.71,Premium,D,VS2,61.2,59.0,2824,5.74,5.69,3.5,6.836834311490424
517,0.77,Ideal,I,VVS2,62.1,57.0,2824,5.84,5.86,3.63,6.956838581973842
518,0.74,Good,E,VS1,63.1,58.0,2824,5.73,5.75,3.62,6.898086792347674
519,0.82,Ideal,F,SI2,62.4,54.0,2824,6.02,5.97,3.74,7.07053268858797
520,0.82,Premium,E,SI2,60.8,60.0,2824,6.05,6.03,3.67,7.06487320758108
521,0.71,Premium,G,VS1,62.2,59.0,2825,5.73,5.66,3.54,6.843086552347611
522,0.83,Premium,H,SI1,60.0,59.0,2825,6.08,6.05,3.64,7.064944916480065
523,0.73,Very Good,G,VS1,62.0,57.0,2825,5.75,5.8,3.58,6.899574443786754
524,0.83,Premium,H,SI1,62.5,59.0,2825,6.02,5.95,3.74,7.06569142551847
525,1.17,Premium,J,I1,60.2,61.0,2825,6.9,6.83,4.13,7.604623722050893
526,0.91,Fair,H,SI2,61.3,67.0,2825,6.24,6.19,3.81,7.201276436245661
527,0.73,Premium,E,VS1,62.6,60.0,2826,5.75,5.68,3.58,6.869412473276502
528,0.7,Good,E,VS1,57.2,59.0,2826,5.94,5.88,3.38,6.88330233259514
529,0.9,Premium,I,SI2,62.2,59.0,2826,6.11,6.07,3.79,7.135066744921329
530,0.7,Premium,E,VS1,62.2,58.0,2826,5.66,5.6,3.5,6.793583802285004
531,0.7,Very Good,D,VS2,63.3,56.0,2826,5.6,5.58,3.54,6.789441309532977
532,0.7,Premium,E,VS1,59.4,61.0,2826,5.78,5.74,3.42,6.82611655473809
533,0.9,Very Good,I,SI2,63.5,56.0,2826,6.17,6.07,3.88,7.183023658268054
534,0.78,Premium,F,SI1,60.8,60.0,2826,5.97,5.94,3.62,7.004183559824602
535,0.96,Ideal,F,I1,60.7,55.0,2826,6.41,6.37,3.88,7.307674381737995
536,0.7,Very Good,D,SI1,62.3,59.0,2827,5.67,5.7,3.54,6.8380600147531565
537,0.72,Good,D,VS2,64.0,54.0,2827,5.68,5.7,3.64,6.8807912994313085
538,0.79,Premium,H,VVS2,62.6,58.0,2827,5.96,5.9,3.71,7.027446472007995
539,0.7,Ideal,H,VVS1,61.6,57.0,2827,5.69,5.74,3.52,6.845054818295393
540,0.7,Ideal,H,VVS1,62.3,55.0,2827,5.66,5.7,3.54,6.83551333264281
541,0.7,Ideal,D,SI2,60.6,57.0,2828,5.74,5.77,3.49,6.8528490922066485
542,1.01,Premium,H,SI2,61.6,61.0,2828,6.39,6.31,3.91,7.300624543912721
543,0.72,Premium,F,VS1,62.2,58.0,2829,5.75,5.7,3.56,6.866401116526065
544,0.8,Good,E,SI2,63.7,54.0,2829,5.91,5.87,3.75,7.023409229346654
545,0.59,Ideal,E,VVS1,62.0,56.0,2829,5.36,5.38,3.33,6.5853613507614845
546,0.72,Ideal,F,VS1,61.7,57.0,2829,5.77,5.74,3.55,6.8774410803890405
547,0.75,Premium,E,SI2,61.9,57.0,2829,5.88,5.82,3.62,6.95282500550368
548,0.8,Premium,E,SI2,60.2,57.0,2829,6.05,6.01,3.63,7.044269681544718
549,0.71,Very Good,E,VS2,62.7,59.0,2830,5.65,5.7,3.56,6.841090027996878
550,0.77,Very Good,H,SI1,61.7,56.0,2830,5.84,5.89,3.62,6.960225700469509
551,0.97,Ideal,F,I1,60.7,56.0,2830,6.41,6.43,3.9,7.328617218372124
552,0.53,Ideal,F,VVS1,60.9,57.0,2830,5.23,5.29,3.19,6.463635092801662
553,0.53,Ideal,F,VVS1,61.8,57.0,2830,5.16,5.19,3.2,6.421177509344323
554,0.8,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7,7.04054420478169
555,0.9,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74,7.153518612474725
556,0.76,Very Good,E,SI2,60.8,60.0,2831,5.89,5.98,3.61,6.990411955591562
557,0.72,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57,6.872954805199342
558,0.75,Ideal,E,SI1,61.4,57.0,2831,5.82,5.87,3.59,6.938363500517213
559,0.72,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57,6.880528024904143
560,0.79,Ideal,G,SI1,61.8,56.0,2831,5.93,5.91,3.66,7.003033883683405
561,0.72,Very Good,F,VS2,62.5,58.0,2832,5.71,5.75,3.58,6.877012289134663
562,0.91,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87,7.200526814951213
563,0.71,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54,6.8455621838931116
564,0.81,Premium,G,SI1,63.0,60.0,2832,5.87,5.81,3.68,6.97160443324742
565,0.82,Ideal,H,SI1,62.5,57.0,2832,5.91,5.97,3.71,7.032308248738967
566,0.71,Premium,F,VS1,62.2,58.0,2832,5.72,5.66,3.54,6.840566560369095
567,0.9,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88,7.1403567857360954
568,0.8,Very Good,I,VS2,62.0,58.0,2833,5.86,5.95,3.66,6.995633981577423
569,0.56,Very Good,E,IF,61.0,59.0,2833,5.28,5.34,3.24,6.513371484606458
570,0.7,Very Good,D,VS2,59.6,61.0,2833,5.77,5.8,3.45,6.851220581001774
571,0.7,Ideal,D,VS2,61.0,57.0,2833,5.74,5.76,3.51,6.8585905790983865
572,0.61,Ideal,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37,6.6531807144825
573,0.85,Ideal,H,SI2,62.5,57.0,2833,6.02,6.07,3.78,7.109846237912283
574,0.7,Ideal,F,SI1,60.7,57.0,2833,5.73,5.75,3.49,6.845324131474121
575,0.8,Ideal,G,VS2,62.2,56.0,2834,5.94,5.87,3.67,6.999603497429857
576,0.8,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7,7.0040439044797225
577,0.51,Very Good,D,VVS1,59.9,58.0,2834,5.16,5.19,3.1,6.375373819731198
578,0.53,Ideal,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2,6.443394474838584
579,0.78,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67,7.014266907343295
580,0.9,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9,7.206983268945034
581,0.9,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94,7.164854646883765
582,0.77,Ideal,E,SI2,60.7,55.0,2834,6.01,5.95,3.63,7.020224207578068
583,0.73,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58,6.936765385175072
584,0.63,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4,6.679127898177241
585,0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52,6.850099304196965
